condition	id	seq_pool	samplename	sample	filepath
NIC526	GZ_B9_C4	GZpool_08_2020	NIC526_GZ_B9_C4_GZpool_08_2020	kallisto_NIC526_GZ_B9_C4_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC526	GZ_B9_D9	GZpool_08_2020	NIC526_GZ_B9_D9_GZpool_08_2020	kallisto_NIC526_GZ_B9_D9_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC527	GZ_B7_B1	GZpool_04_2019	NIC527_GZ_B7_B1_GZpool_04_2019	kallisto_NIC527_GZ_B7_B1_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC527	GZ_B7_D7	GZpool_06_2019	NIC527_GZ_B7_D7_GZpool_06_2019	kallisto_NIC527_GZ_B7_D7_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC527	GZr_B5_F7	GZpool_08_2020	NIC527_GZr_B5_F7_GZpool_08_2020	kallisto_NIC527_GZr_B5_F7_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC528	GZ_B7_B2	GZpool_04_2019	NIC528_GZ_B7_B2_GZpool_04_2019	kallisto_NIC528_GZ_B7_B2_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC528	GZ_B7_D8	GZpool_06_2019	NIC528_GZ_B7_D8_GZpool_06_2019	kallisto_NIC528_GZ_B7_D8_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC528	GZr_B5_F8	GZpool_08_2020	NIC528_GZr_B5_F8_GZpool_08_2020	kallisto_NIC528_GZr_B5_F8_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC529	GZ_B7_B3	GZpool_04_2019	NIC529_GZ_B7_B3_GZpool_04_2019	kallisto_NIC529_GZ_B7_B3_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC529	GZ_B7_G2	GZpool_06_2019	NIC529_GZ_B7_G2_GZpool_06_2019	kallisto_NIC529_GZ_B7_G2_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC529	GZr_B5_I6	GZpool_08_2020	NIC529_GZr_B5_I6_GZpool_08_2020	kallisto_NIC529_GZr_B5_I6_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PS2025	GZ_B8_F4	GZpool_05_2019	PS2025_GZ_B8_F4_GZpool_05_2019	kallisto_PS2025_GZ_B8_F4_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PS2025	GZ_B8_I3	GZpool_07_2020	PS2025_GZ_B8_I3_GZpool_07_2020	kallisto_PS2025_GZ_B8_I3_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PS2025	GZm_B8_D3	GZpool_0307_2020	PS2025_GZm_B8_D3_GZpool_0307_2020	kallisto_PS2025_GZm_B8_D3_GZpool_0307_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PX179	GZ_B3_H9	GZpool_03_2019	PX179_GZ_B3_H9_GZpool_03_2019	kallisto_PX179_GZ_B3_H9_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PX179	GZ_B5_F9	GZpool_06_2019	PX179_GZ_B5_F9_GZpool_06_2019	kallisto_PX179_GZ_B5_F9_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
PX179	GZr_B3_C7	GZpool_07_2020	PX179_GZr_B3_C7_GZpool_07_2020	kallisto_PX179_GZr_B3_C7_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG2075	GZ_B6_F1	GZpool_04_2019	QG2075_GZ_B6_F1_GZpool_04_2019	kallisto_QG2075_GZ_B6_F1_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG2075	GZ_B6_H7	GZpool_06_2019	QG2075_GZ_B6_H7_GZpool_06_2019	kallisto_QG2075_GZ_B6_H7_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG2075	GZr_B3_I1	GZpool_08_2020	QG2075_GZr_B3_I1_GZpool_08_2020	kallisto_QG2075_GZr_B3_I1_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG556	GZ_B7_B4	GZpool_04_2019	QG556_GZ_B7_B4_GZpool_04_2019	kallisto_QG556_GZ_B7_B4_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG556	GZ_B7_D9	GZpool_06_2019	QG556_GZ_B7_D9_GZpool_06_2019	kallisto_QG556_GZ_B7_D9_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QG556	GZr_B5_G1	GZpool_08_2020	QG556_GZr_B5_G1_GZpool_08_2020	kallisto_QG556_GZr_B5_G1_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QW947	GZ_B9_C5	GZpool_08_2020	QW947_GZ_B9_C5_GZpool_08_2020	kallisto_QW947_GZ_B9_C5_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QW947	GZ_B9_E1	GZpool_08_2020	QW947_GZ_B9_E1_GZpool_08_2020	kallisto_QW947_GZ_B9_E1_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1212	GZ_B3_C8	GZpool_03_2019	QX1212_GZ_B3_C8_GZpool_03_2019	kallisto_QX1212_GZ_B3_C8_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1212	GZ_B5_G2	GZpool_06_2019	QX1212_GZ_B5_G2_GZpool_06_2019	kallisto_QX1212_GZ_B5_G2_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1212	GZr_B3_A2	GZpool_07_2020	QX1212_GZr_B3_A2_GZpool_07_2020	kallisto_QX1212_GZr_B3_A2_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1233	GZ_B9_C6	GZpool_08_2020	QX1233_GZ_B9_C6_GZpool_08_2020	kallisto_QX1233_GZ_B9_C6_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1233	GZ_B9_E2	GZpool_08_2020	QX1233_GZ_B9_E2_GZpool_08_2020	kallisto_QX1233_GZ_B9_E2_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1791	GZ_B9_C7	GZpool_08_2020	QX1791_GZ_B9_C7_GZpool_08_2020	kallisto_QX1791_GZ_B9_C7_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1791	GZ_B9_E3	GZpool_08_2020	QX1791_GZ_B9_E3_GZpool_08_2020	kallisto_QX1791_GZ_B9_E3_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1792	GZ_B7_B5	GZpool_04_2019	QX1792_GZ_B7_B5_GZpool_04_2019	kallisto_QX1792_GZ_B7_B5_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1792	GZ_B7_E1	GZpool_06_2019	QX1792_GZ_B7_E1_GZpool_06_2019	kallisto_QX1792_GZ_B7_E1_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1792	GZr_B5_I7	GZpool_08_2020	QX1792_GZr_B5_I7_GZpool_08_2020	kallisto_QX1792_GZr_B5_I7_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1793	GZ_B8_D4	GZpool_03_2019	QX1793_GZ_B8_D4_GZpool_03_2019	kallisto_QX1793_GZ_B8_D4_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1793	GZ_B8_F5	GZpool_05_2019	QX1793_GZ_B8_F5_GZpool_05_2019	kallisto_QX1793_GZ_B8_F5_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1793	GZ_B8_I4	GZpool_07_2020	QX1793_GZ_B8_I4_GZpool_07_2020	kallisto_QX1793_GZ_B8_I4_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1794	GZ_B4_E5	GZpool_05_2019	QX1794_GZ_B4_E5_GZpool_05_2019	kallisto_QX1794_GZ_B4_E5_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1794	GZm_B1_C8	GZpool_0108_2020	QX1794_GZm_B1_C8_GZpool_0108_2020	kallisto_QX1794_GZm_B1_C8_GZpool_0108_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
QX1794	GZm_B3_I2	GZpool_0307_2020	QX1794_GZm_B3_I2_GZpool_0307_2020	kallisto_QX1794_GZm_B3_I2_GZpool_0307_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
RC301	GZ_B7_E2	GZpool_04_2019	RC301_GZ_B7_E2_GZpool_04_2019	kallisto_RC301_GZ_B7_E2_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
RC301	GZ_B7_G3	GZpool_06_2019	RC301_GZ_B7_G3_GZpool_06_2019	kallisto_RC301_GZ_B7_G3_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
RC301	GZr_B5_I8	GZpool_08_2020	RC301_GZr_B5_I8_GZpool_08_2020	kallisto_RC301_GZr_B5_I8_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
WN2050	GZ_B6_H8	GZpool_04_2019	WN2050_GZ_B6_H8_GZpool_04_2019	kallisto_WN2050_GZ_B6_H8_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
WN2050	GZ_B8_A5	GZpool_06_2019	WN2050_GZ_B8_A5_GZpool_06_2019	kallisto_WN2050_GZ_B8_A5_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
WN2050	GZr_B6_F2	GZpool_08_2020	WN2050_GZr_B6_F2_GZpool_08_2020	kallisto_WN2050_GZr_B6_F2_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1513	GZ_B8_D5	GZpool_03_2019	XZ1513_GZ_B8_D5_GZpool_03_2019	kallisto_XZ1513_GZ_B8_D5_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1513	GZ_B8_F6	GZpool_05_2019	XZ1513_GZ_B8_F6_GZpool_05_2019	kallisto_XZ1513_GZ_B8_F6_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1513	GZ_B8_I5	GZpool_07_2020	XZ1513_GZ_B8_I5_GZpool_07_2020	kallisto_XZ1513_GZ_B8_I5_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1515	GZ_B8_I6	GZpool_03_2019	XZ1515_GZ_B8_I6_GZpool_03_2019	kallisto_XZ1515_GZ_B8_I6_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1515	GZ_B8_I8	GZpool_05_2019	XZ1515_GZ_B8_I8_GZpool_05_2019	kallisto_XZ1515_GZ_B8_I8_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1515	GZ_B8_I9	GZpool_07_2020	XZ1515_GZ_B8_I9_GZpool_07_2020	kallisto_XZ1515_GZ_B8_I9_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1516	GZ_B2_C5	GZpool_01_2019	XZ1516_GZ_B2_C5_GZpool_01_2019	kallisto_XZ1516_GZ_B2_C5_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1516	GZ_B2_G5	GZpool_03_2019	XZ1516_GZ_B2_G5_GZpool_03_2019	kallisto_XZ1516_GZ_B2_G5_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
XZ1516	GZ_B5_A8	GZpool_05_2019	XZ1516_GZ_B5_A8_GZpool_05_2019	kallisto_XZ1516_GZ_B5_A8_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
